source	record_id	protein_a	protein_b	taxon_a	taxon_b	assay_raw	assay_ontology	old_historical_class	eligible_common_qc	score	pair_tokens	exact_string_positive_overlap	biophysical_only
Negatome	NEG:01316	P78364	Q92769	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999663	1495	1	0
Negatome	NEG:01317	P78396	Q14186	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999766	878	0	0
Negatome	NEG:01318	P79348	Q9Z0G0	9913	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.990793	710	0	0
Negatome	NEG:01319	P82471	Q5SNZ0	10116	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.233111	2235	0	0
Negatome	NEG:01320	P83436	Q14746	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999647	1511	0	0
Negatome	NEG:01321	P83436	Q8WTW3	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.99984	1753	1	0
Negatome	NEG:01322	P83436	Q96JB2	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999771	1601	1	0
Negatome	NEG:01323	P83436	Q9H9E3	9606	9606	MI:0018 - two hybrid; MI:0007	cell_binary_proximity	direct_binary	0	0.999732	1558	0	0
Negatome	NEG:01324	P83876	Q15029	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999697	1117	1	0
Negatome	NEG:01325	P83876	Q53GS9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999849	710	1	0
Negatome	NEG:01326	P83876	Q6P2Q9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.003668	2480	0	0
Negatome	NEG:01327	P83916	Q13263	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.991931	1023	0	0
Negatome	NEG:01328	P84022	Q01094	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.999756	865	0	0
Negatome	NEG:01329	P84022	Q08999	9606	9606	MI:0007 - anti tag coimmunoprecipitation | MI:0019 - coimmunoprecipitation, MI:0110 - text mining	co_complex_association	association	0	0.999479	1567	0	0
Negatome	NEG:01330	P84022	Q13547	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.999389	910	0	0
Negatome	NEG:01331	P84022	Q96ST3	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.998765	1701	0	0
Negatome	NEG:01332	P84022	Q9UPN9	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.999154	1555	0	0
Negatome	NEG:01333	P84103	Q02040	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.995185	862	0	0
Negatome	NEG:01334	P92973	Q8W420	3702	3702	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	6.5e-05	1222	0	0
Negatome	NEG:01335	P97287	Q07813	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999815	526	0	0
Negatome	NEG:01336	P97428	Q9Z0G0	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.027801	537	0	0
Negatome	NEG:01337	P97471	Q62424	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.87251	940	0	0
Negatome	NEG:01338	P97471	Q922H7	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000177	801	0	0
Negatome	NEG:01339	P97503	Q60974	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.000638	2789	0	0
Negatome	NEG:01340	P97503	Q8C2B3	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.00204	1274	0	0
Negatome	NEG:01341	P97503	Q9WU42	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.000211	2808	0	0
Negatome	NEG:01342	P97503	Q9Z2V6	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.000231	1449	0	0
Negatome	NEG:01343	P98170	Q13077	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999767	916	0	0
Negatome	NEG:01344	Q00262	Q80T23	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.00212	1045	0	0
Negatome	NEG:01345	Q00262	Q99N48	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.001532	899	0	0
Negatome	NEG:01346	Q00262	Q99N50	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.000101	1242	0	0
Negatome	NEG:01347	Q00526	Q9UBD5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.998828	1019	0	0
Negatome	NEG:01348	Q00688	Q13330	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	0.00047	942	0	0
Negatome	NEG:01349	Q00960	Q8K430	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000102	2125	0	0
Negatome	NEG:01350	Q00987	Q9H2X6	9606	9606	MI:0113 - western blot	other_or_unresolved	other	0	0.999294	1692	0	0
Negatome	NEG:01351	Q01081	Q02040	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.023957	938	0	0
Negatome	NEG:01352	Q01094	Q06546	9606	9606	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	1	0.028631	894	0	0
Negatome	NEG:01353	Q01094	Q06547	9606	9606	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	1	0.999444	835	0	0
Negatome	NEG:01354	Q01094	Q15796	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.999662	907	0	0
Negatome	NEG:01355	Q01130	Q02040	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.679989	919	0	0
Negatome	NEG:01356	Q01147	Q60972	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999202	755	0	0
Negatome	NEG:01357	Q01279	Q9QUQ5	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.448619	2187	0	0
Negatome	NEG:01358	Q01593	Q9LZP8	3702	3702	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.044105	869	0	0
Negatome	NEG:01359	Q01705	Q09163	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.034709	2919	0	0
Negatome	NEG:01360	Q01705	Q8C863	10090	10090	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.000117	3398	0	0
Negatome	NEG:01361	Q01780	Q06265	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999879	1327	0	0
Negatome	NEG:01362	Q01780	Q13868	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999933	1181	1	0
Negatome	NEG:01363	Q01780	Q15024	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999935	1179	0	0
Negatome	NEG:01364	Q01780	Q5RKV6	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999914	1160	1	0
Negatome	NEG:01365	Q01780	Q96B26	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.99994	1164	1	0
Negatome	NEG:01366	Q01780	Q9NPD3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999919	1133	1	0
Negatome	NEG:01367	Q01780	Q9NQT4	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999935	1123	1	0
Negatome	NEG:01368	Q01780	Q9NQT5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999906	1163	1	0
Negatome	NEG:01369	Q01780	Q9Y2L1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999828	1846	0	0
Negatome	NEG:01370	Q01780	Q9Y3B2	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999928	1083	1	0
Negatome	NEG:01371	Q01844	Q96AX2	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.000106	882	0	0
Negatome	NEG:01372	Q01844	Q96G75	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.00049	1052	0	0
Negatome	NEG:01373	Q02248	Q02257	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.999802	1529	0	0
Negatome	NEG:01374	Q02248	Q8BN78	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999616	1455	0	0
Negatome	NEG:01375	Q02535	Q16828	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	8.1e-05	503	0	0
Negatome	NEG:01376	Q02535	Q70SY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6e-05	642	0	0
Negatome	NEG:01377	Q02535	Q8TAU0	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000123	486	0	0
Negatome	NEG:01378	Q02535	Q8TBX8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.3e-05	543	0	0
Negatome	NEG:01379	Q02535	Q92785	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.002524	513	0	0
Negatome	NEG:01380	Q02535	Q93096	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000438	295	0	0
Negatome	NEG:01381	Q02535	Q9H2S9	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000268	707	0	0
Negatome	NEG:01382	Q02535	Q9H6S3	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.5e-05	837	0	0
Negatome	NEG:01383	Q02535	Q9NQX6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000101	585	0	0
Negatome	NEG:01384	Q02535	Q9UDV6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000116	617	0	0
Negatome	NEG:01385	Q02535	Q9UHR5	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000127	430	0	0
Negatome	NEG:01386	Q02763	Q9Y5C1	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000318	1587	0	0
Negatome	NEG:01387	Q03137	Q99N11	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.030315	1173	0	0
Negatome	NEG:01388	Q03141	Q64092	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.001574	1328	0	0
Negatome	NEG:01389	Q03167	Q15942	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.000314	1426	0	0
Negatome	NEG:01390	Q04047	Q08473	7227	7227	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999555	1047	0	0
Negatome	NEG:01391	Q04206	Q92769	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999617	1042	0	0
Negatome	NEG:01392	Q04207	Q04863	10090	10090	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.998877	1110	0	0
Negatome	NEG:01393	Q04656	Q9UJW0	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.001801	1963	0	0
Negatome	NEG:01394	Q04724	Q9BQ87	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.999307	1295	0	0
Negatome	NEG:01395	Q04771	Q13347	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	8.5e-05	837	0	0
Negatome	NEG:01396	Q04917	Q92574	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999512	1413	1	0
Negatome	NEG:01397	Q05516	Q96RE7	9606	9606	MI:0728 - mammalian two hybrid	other_or_unresolved	other	0	0.999802	1203	0	0
Negatome	NEG:01398	Q05519	Q8WU68	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	1	0.989758	707	0	0
Negatome	NEG:01399	Q06265	Q13868	9606	9606	MI:0031 - protein cross	other_or_unresolved	other	0	0.999894	735	0	0
Negatome	NEG:01400	Q06265	Q15024	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999853	733	0	0
Negatome	NEG:01401	Q06265	Q5RKV6	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999799	714	0	0
Negatome	NEG:01402	Q06265	Q96B26	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999738	718	0	0
Negatome	NEG:01403	Q06265	Q99547	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999776	602	0	0
Negatome	NEG:01404	Q06265	Q9NPD3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999877	687	0	0
Negatome	NEG:01405	Q06265	Q9NQT4	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999815	677	0	0
Negatome	NEG:01406	Q06265	Q9NQT5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.99973	717	0	0
Negatome	NEG:01407	Q06265	Q9Y2L1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999614	1400	0	0
Negatome	NEG:01408	Q06265	Q9Y3B2	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999824	637	0	0
Negatome	NEG:01409	Q06330	Q06587	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.986493	909	0	0
Negatome	NEG:01410	Q06330	Q92585	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.998931	1519	1	0
Negatome	NEG:01411	Q06330	Q92769	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.994626	991	0	0
Negatome	NEG:01412	Q06330	Q99708	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.998264	1400	0	0
Negatome	NEG:01413	Q06587	Q92769	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999422	897	0	0
Negatome	NEG:01414	Q06609	Q9BXW9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999224	1793	0	0
Negatome	NEG:01415	Q06609	Q9Y620	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999878	1252	0	0
Negatome	NEG:01416	Q07021	Q13952	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.000496	743	0	0
Negatome	NEG:01417	Q07157	Q5JTD0	9606	9606	MI:0022 - colocalization by immunostaining	other_or_unresolved	other	0	0.907981	2308	0	0
Negatome	NEG:01418	Q07325	Q16570	9606	9606	MI:0110 - text mining, MI:0054 - fluorescence-activated cell sorting	other_or_unresolved	other	1	0.999126	464	0	0
Negatome	NEG:01419	Q07699	Q9NY72	9606	9606	MI:0022 colocalization by immunostaining -	other_or_unresolved	other	1	0.999841	436	0	0
Negatome	NEG:01420	Q07812	Q07820	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999861	545	0	0
Negatome	NEG:01421	Q07812	Q9Y371	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999659	560	0	0
Negatome	NEG:01422	Q07817	Q07820	9606	9606	MI:0018 - two hybrid | MI:0018 - two hybrid, MI:0019 - coimmunoprecipitation	cell_binary_proximity	direct_binary	0	0.99991	586	0	0
Negatome	NEG:01423	Q07817	Q7Z434	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999891	776	0	0
Negatome	NEG:01424	Q07820	Q16611	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999879	564	0	0
Negatome	NEG:01425	Q07820	Q92843	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999607	546	0	0
Negatome	NEG:01426	Q07832	Q61037	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.028074	2420	0	0
Negatome	NEG:01427	Q08024	Q62009	10090	10090	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	5.2e-05	1028	0	0
Negatome	NEG:01428	Q08117	Q13547	9606	9606	MI:0019 - coimmunoprecipitation, MI:0110 -text mining	co_complex_association	association	1	0.982607	682	0	0
Negatome	NEG:01429	Q08877	Q62600	10116	10116	Mi:0019 - coimmunoprecipitation, MI:0027 - cosedimentation	co_complex_association	association	0	0.000213	2074	0	0
Negatome	NEG:01430	Q08879	Q9QZJ6	10090	10090	MI:0892 - solid phase assay	reconstituted_direct	direct_binary	0	0.997768	872	0	0
Negatome	NEG:01431	Q08999	Q15796	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.997189	1609	0	0
Negatome	NEG:01432	Q08999	Q8TAK5	9606	9606	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.904762	1590	0	0
Negatome	NEG:01433	Q09028	Q9Y618	9606	9606	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.999837	2942	0	0
Negatome	NEG:01434	Q09472	Q8NHW3	9606	9606	MI:0010 - beta galactosidase complementation	other_or_unresolved	other	0	0.000142	2770	0	0
Negatome	NEG:01435	Q0VC48	Q28177	9913	9913	MI:0047 - far western blotting	reconstituted_direct	direct_binary	0	0.000108	763	0	0
Negatome	NEG:01436	Q10570	Q5TA45	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.99959	2046	0	0
Negatome	NEG:01437	Q10570	Q9NV88	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999845	2104	0	0
Negatome	NEG:01438	Q12778	Q92574	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.015585	1822	0	0
Negatome	NEG:01439	Q12873	Q7L311	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	6e-05	2635	0	0
Negatome	NEG:01440	Q12873	Q9H213	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.032106	2222	0	0
Negatome	NEG:01441	Q12873	Q9P2H0	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.003588	3120	0	0
Negatome	NEG:01442	Q12933	Q8TDR0	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.108988	1195	0	0
Negatome	NEG:01443	Q12962	Q15542	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999928	1021	1	0
Negatome	NEG:01444	Q12962	Q15544	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.999916	432	1	0
Negatome	NEG:01445	Q12962	Q15545	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999882	570	1	0
Negatome	NEG:01446	Q12962	Q16514	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999854	382	0	0
Negatome	NEG:01447	Q12962	Q16594	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999899	485	1	0
Negatome	NEG:01448	Q12962	Q6P1X5	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.99957	1420	1	0
Negatome	NEG:01449	Q13075	Q9NR28	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.009366	1645	0	0
Negatome	NEG:01450	Q13077	Q8TDR0	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.000663	1110	0	0
Negatome	NEG:01451	Q13077	Q96CA5	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.967853	717	0	0
Negatome	NEG:01452	Q13133	Q96RL1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000615	1169	0	0
Negatome	NEG:01453	Q13158	Q14790	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999898	690	0	0
Negatome	NEG:01454	Q13158	Q8IUC6	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.993788	923	0	0
Negatome	NEG:01455	Q13158	Q8WXF8	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.99965	537	0	0
Negatome	NEG:01456	Q13185	Q13263	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999675	1021	0	0
Negatome	NEG:01457	Q13239	Q6PIZ9	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.076799	465	0	0
Negatome	NEG:01458	Q13242	Q16629	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999473	462	0	0
Negatome	NEG:01459	Q13309	Q16526	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.999854	1013	0	0
Negatome	NEG:01460	Q13309	Q49AN0	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.999763	1020	0	0
Negatome	NEG:01461	Q13309	Q92574	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.757293	1591	0	0
Negatome	NEG:01462	Q13415	Q9UBD5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.993291	1575	0	0
Negatome	NEG:01463	Q13416	Q9UBD5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.999395	1291	0	0
Negatome	NEG:01464	Q13485	Q15583	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.997412	956	0	0
Negatome	NEG:01465	Q13485	Q92793	9606	9606	MI:0065 - isothermal titration calorimetry; MI:0071	reconstituted_direct	direct_binary	0	0.995361	2997	0	1
Negatome	NEG:01466	Q13485	Q9HAU4	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998838	1303	1	0
Negatome	NEG:01467	Q13485	Q9UM13	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.849466	740	0	0
Negatome	NEG:01468	Q13507	Q13586	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.005013	1609	0	0
Negatome	NEG:01469	Q13541	Q8WVB6	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.000397	1096	0	0
Negatome	NEG:01470	Q13546	Q8N5F7	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000179	1089	0	0
Negatome	NEG:01471	Q13547	Q96QT6	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.999468	1489	1	0
Negatome	NEG:01472	Q13547	Q9UBP5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.99893	822	0	0
Negatome	NEG:01473	Q13547	Q9UKL0	9606	9606	MI:0059 - gst pull down	reconstituted_direct	direct_binary	0	0.999675	970	1	0
Negatome	NEG:01474	Q13571	Q6PIZ9	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.000174	451	0	0
Negatome	NEG:01475	Q13586	Q9Y210	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.736987	1619	0	0
Negatome	NEG:01476	Q13642	Q14192	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.96835	605	0	0
Negatome	NEG:01477	Q13642	Q5TD97	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.837371	610	0	0
Negatome	NEG:01478	Q13651	Q9GZX6	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999004	760	0	0
Negatome	NEG:01479	Q13868	Q5RKV6	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999858	568	1	0
Negatome	NEG:01480	Q13868	Q96B26	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999892	572	1	0
Negatome	NEG:01481	Q13868	Q99547	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999587	456	0	0
Negatome	NEG:01482	Q13868	Q9NPD3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999919	541	1	0
Negatome	NEG:01483	Q13868	Q9NQT4	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999879	531	1	0
Negatome	NEG:01484	Q13868	Q9NQT5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999628	571	1	0
Negatome	NEG:01485	Q13868	Q9Y2L1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999774	1254	1	0
Negatome	NEG:01486	Q13868	Q9Y3B2	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999806	491	0	0
Negatome	NEG:01487	Q13905	Q9UHJ6	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000136	1558	0	0
Negatome	NEG:01488	Q13976	Q9Y6F6	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.016441	1578	0	0
Negatome	NEG:01489	Q14186	Q8TAK5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.989327	861	0	0
Negatome	NEG:01490	Q14192	Q16828	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.473652	663	0	0
Negatome	NEG:01491	Q14192	Q70SY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00293	802	0	0
Negatome	NEG:01492	Q14192	Q8TAU0	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000667	646	0	0
Negatome	NEG:01493	Q14192	Q8TBX8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003018	703	0	0
Negatome	NEG:01494	Q14192	Q92730	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.880066	514	0	0
Negatome	NEG:01495	Q14192	Q93096	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003822	455	0	0
Negatome	NEG:01496	Q14192	Q9H6S3	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.005339	997	0	0
Negatome	NEG:01497	Q14192	Q9UH92	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000944	580	0	0
Negatome	NEG:01498	Q14209	Q8TAK5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.886498	888	0	0
Negatome	NEG:01499	Q14565	Q9BXW9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.001716	1794	0	0
Negatome	NEG:01500	Q14653	Q9Y4K3	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999519	952	0	0
Negatome	NEG:01501	Q14746	Q8WTW3	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999872	1721	1	0
Negatome	NEG:01502	Q14746	Q96MW5	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999893	1353	1	0
Negatome	NEG:01503	Q14746	Q9UP83	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999595	1601	0	0
Negatome	NEG:01504	Q14746	Q9Y2V7	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999881	1398	1	0
Negatome	NEG:01505	Q14790	Q8WXF8	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999795	808	0	0
