scope	model	collection	record_id	score
all_taxa	D-SCRIPT	Structural	AC:002984	0.004191
all_taxa	D-SCRIPT	Structural	AC:002985	0.006219
all_taxa	D-SCRIPT	Structural	AC:002986	0.545015
all_taxa	D-SCRIPT	Structural	AC:002987	0.881663
all_taxa	D-SCRIPT	Structural	AC:002989	0.005193
all_taxa	D-SCRIPT	Structural	AC:002990	0.004214
all_taxa	D-SCRIPT	Structural	AC:002992	0.873995
all_taxa	D-SCRIPT	Structural	AC:002993	0.184437
all_taxa	D-SCRIPT	Structural	AC:002995	0.004188
all_taxa	D-SCRIPT	Structural	AC:002996	0.004202
all_taxa	D-SCRIPT	Structural	AC:002997	0.004221
all_taxa	D-SCRIPT	Structural	AC:002998	0.784127
all_taxa	D-SCRIPT	Structural	AC:003000	0.004176
all_taxa	D-SCRIPT	Structural	AC:003001	0.147166
all_taxa	D-SCRIPT	Structural	AC:003002	0.004178
all_taxa	D-SCRIPT	Structural	AC:003003	0.113081
all_taxa	D-SCRIPT	Structural	AC:003004	0.004188
all_taxa	D-SCRIPT	Structural	AC:003005	0.004195
all_taxa	D-SCRIPT	Structural	AC:003007	0.904036
all_taxa	D-SCRIPT	Structural	AC:003008	0.511989
all_taxa	D-SCRIPT	Structural	AC:003010	0.00426
all_taxa	D-SCRIPT	Structural	AC:003011	0.004188
all_taxa	D-SCRIPT	Structural	AC:003012	0.004174
all_taxa	D-SCRIPT	Structural	AC:003013	0.004181
all_taxa	D-SCRIPT	Structural	AC:003014	0.004176
all_taxa	D-SCRIPT	Structural	AC:003016	0.883716
all_taxa	D-SCRIPT	Structural	AC:003017	0.004175
all_taxa	D-SCRIPT	Structural	AC:003018	0.004201
all_taxa	D-SCRIPT	Structural	AC:003019	0.004183
all_taxa	D-SCRIPT	Structural	AC:003020	0.004181
all_taxa	D-SCRIPT	Structural	AC:003021	0.60828
all_taxa	D-SCRIPT	Structural	AC:003023	0.004204
all_taxa	D-SCRIPT	Structural	AC:003024	0.080573
all_taxa	D-SCRIPT	Structural	AC:003026	0.00583
all_taxa	D-SCRIPT	Structural	AC:003027	0.98464
all_taxa	D-SCRIPT	Structural	AC:003028	0.796289
all_taxa	D-SCRIPT	Structural	AC:003029	0.031402
all_taxa	D-SCRIPT	Structural	AC:003030	0.004175
all_taxa	D-SCRIPT	Structural	AC:003031	0.988634
all_taxa	D-SCRIPT	Structural	AC:003032	0.678178
all_taxa	D-SCRIPT	Structural	AC:003033	0.004178
all_taxa	D-SCRIPT	Structural	AC:003035	0.953313
all_taxa	D-SCRIPT	Structural	AC:003036	0.0042
all_taxa	D-SCRIPT	Structural	AC:003037	0.004185
all_taxa	D-SCRIPT	Structural	AC:003038	0.841226
all_taxa	D-SCRIPT	Structural	AC:003039	0.008049
all_taxa	D-SCRIPT	Structural	AC:003041	0.899655
all_taxa	D-SCRIPT	Structural	AC:003042	0.004192
all_taxa	D-SCRIPT	Structural	AC:003043	0.004205
all_taxa	D-SCRIPT	Structural	AC:003044	0.004183
all_taxa	D-SCRIPT	Structural	AC:003045	0.004211
all_taxa	D-SCRIPT	Structural	AC:003046	0.766165
all_taxa	D-SCRIPT	Structural	AC:003047	0.833724
all_taxa	D-SCRIPT	Structural	AC:003048	0.967497
all_taxa	D-SCRIPT	Structural	AC:003049	0.007327
all_taxa	D-SCRIPT	Structural	AC:003050	0.982739
all_taxa	D-SCRIPT	Structural	AC:003051	0.004177
all_taxa	Topsy-Turvy	Negatome	NEG:00009	0.210613
all_taxa	Topsy-Turvy	Negatome	NEG:00012	0.717276
all_taxa	Topsy-Turvy	Negatome	NEG:00014	0.716892
all_taxa	Topsy-Turvy	Negatome	NEG:00015	0.701664
all_taxa	Topsy-Turvy	Negatome	NEG:00016	0.000292
all_taxa	Topsy-Turvy	Negatome	NEG:00042	0.64586
all_taxa	Topsy-Turvy	Negatome	NEG:00115	0.143191
all_taxa	Topsy-Turvy	Negatome	NEG:00116	0.249838
all_taxa	Topsy-Turvy	Negatome	NEG:00117	0.143596
all_taxa	Topsy-Turvy	Negatome	NEG:00180	0.099698
all_taxa	Topsy-Turvy	Negatome	NEG:00237	0.156695
all_taxa	Topsy-Turvy	Negatome	NEG:00250	0.138592
all_taxa	Topsy-Turvy	Negatome	NEG:00252	0.199436
all_taxa	Topsy-Turvy	Negatome	NEG:00350	0.319831
all_taxa	Topsy-Turvy	Negatome	NEG:00365	0.509699
all_taxa	Topsy-Turvy	Negatome	NEG:00367	0.665557
all_taxa	Topsy-Turvy	Negatome	NEG:00368	0.507138
all_taxa	Topsy-Turvy	Negatome	NEG:00369	0.479626
all_taxa	Topsy-Turvy	Negatome	NEG:00371	0.000422
all_taxa	Topsy-Turvy	Negatome	NEG:00373	0.737623
all_taxa	Topsy-Turvy	Negatome	NEG:00403	0.098688
all_taxa	Topsy-Turvy	Negatome	NEG:00435	0.23092
all_taxa	Topsy-Turvy	Negatome	NEG:00437	0.437093
all_taxa	Topsy-Turvy	Negatome	NEG:00438	0.449096
all_taxa	Topsy-Turvy	Negatome	NEG:00439	0.475537
all_taxa	Topsy-Turvy	Negatome	NEG:00440	0.430464
all_taxa	Topsy-Turvy	Negatome	NEG:00442	0.535542
all_taxa	Topsy-Turvy	Negatome	NEG:00482	0.333549
all_taxa	Topsy-Turvy	Negatome	NEG:00494	0.181889
all_taxa	Topsy-Turvy	Negatome	NEG:00510	0.056559
all_taxa	Topsy-Turvy	Negatome	NEG:00511	0.083821
all_taxa	Topsy-Turvy	Negatome	NEG:00558	0.716232
all_taxa	Topsy-Turvy	Negatome	NEG:00562	0.031973
all_taxa	Topsy-Turvy	Negatome	NEG:00566	0.035052
all_taxa	Topsy-Turvy	Negatome	NEG:00570	0.350149
all_taxa	Topsy-Turvy	Negatome	NEG:00601	0.755778
all_taxa	Topsy-Turvy	Negatome	NEG:00629	0.695359
all_taxa	Topsy-Turvy	Negatome	NEG:00633	0.818704
all_taxa	Topsy-Turvy	Negatome	NEG:00634	0.258794
all_taxa	Topsy-Turvy	Negatome	NEG:00642	0.812167
all_taxa	Topsy-Turvy	Negatome	NEG:00664	0.020947
all_taxa	Topsy-Turvy	Negatome	NEG:00698	0.499515
all_taxa	Topsy-Turvy	Negatome	NEG:00699	0.499733
all_taxa	Topsy-Turvy	Negatome	NEG:00700	0.477525
all_taxa	Topsy-Turvy	Negatome	NEG:00701	0.091391
all_taxa	Topsy-Turvy	Negatome	NEG:00703	0.125115
all_taxa	Topsy-Turvy	Negatome	NEG:00704	0.499728
all_taxa	Topsy-Turvy	Negatome	NEG:00705	0.109454
all_taxa	Topsy-Turvy	Negatome	NEG:00706	0.499829
all_taxa	Topsy-Turvy	Negatome	NEG:00707	0.142869
all_taxa	Topsy-Turvy	Negatome	NEG:00708	0.101578
all_taxa	Topsy-Turvy	Negatome	NEG:00709	0.125108
all_taxa	Topsy-Turvy	Negatome	NEG:00710	0.499605
all_taxa	Topsy-Turvy	Negatome	NEG:00711	0.142946
all_taxa	Topsy-Turvy	Negatome	NEG:00712	0.142724
all_taxa	Topsy-Turvy	Negatome	NEG:00716	0.499806
all_taxa	Topsy-Turvy	Negatome	NEG:00717	0.166683
all_taxa	Topsy-Turvy	Negatome	NEG:00718	0.16719
all_taxa	Topsy-Turvy	Negatome	NEG:00719	0.200242
all_taxa	Topsy-Turvy	Negatome	NEG:00734	0.499307
all_taxa	Topsy-Turvy	Negatome	NEG:00744	0.229051
all_taxa	Topsy-Turvy	Negatome	NEG:00745	0.499511
all_taxa	Topsy-Turvy	Negatome	NEG:00746	0.056555
all_taxa	Topsy-Turvy	Negatome	NEG:00747	0.499503
all_taxa	Topsy-Turvy	Negatome	NEG:00748	0.319548
all_taxa	Topsy-Turvy	Negatome	NEG:00749	0.499428
all_taxa	Topsy-Turvy	Negatome	NEG:00750	0.499587
all_taxa	Topsy-Turvy	Negatome	NEG:00751	0.772169
all_taxa	Topsy-Turvy	Negatome	NEG:00752	0.499394
all_taxa	Topsy-Turvy	Negatome	NEG:00753	0.333012
all_taxa	Topsy-Turvy	Negatome	NEG:00754	0.499063
all_taxa	Topsy-Turvy	Negatome	NEG:00755	0.325593
all_taxa	Topsy-Turvy	Negatome	NEG:00756	0.498791
all_taxa	Topsy-Turvy	Negatome	NEG:00757	0.125459
all_taxa	Topsy-Turvy	Negatome	NEG:00758	0.340527
all_taxa	Topsy-Turvy	Negatome	NEG:00759	0.499687
all_taxa	Topsy-Turvy	Negatome	NEG:00760	0.499534
all_taxa	Topsy-Turvy	Negatome	NEG:00761	0.906885
all_taxa	Topsy-Turvy	Negatome	NEG:00762	0.166518
all_taxa	Topsy-Turvy	Negatome	NEG:00763	0.24416
all_taxa	Topsy-Turvy	Negatome	NEG:00764	0.167373
all_taxa	Topsy-Turvy	Negatome	NEG:00765	0.017274
all_taxa	Topsy-Turvy	Negatome	NEG:00766	0.09161
all_taxa	Topsy-Turvy	Negatome	NEG:00767	0.078832
all_taxa	Topsy-Turvy	Negatome	NEG:00768	0.860194
all_taxa	Topsy-Turvy	Negatome	NEG:00769	0.382892
all_taxa	Topsy-Turvy	Negatome	NEG:00770	0.336015
all_taxa	Topsy-Turvy	Negatome	NEG:00771	0.249929
all_taxa	Topsy-Turvy	Negatome	NEG:00772	0.488473
all_taxa	Topsy-Turvy	Negatome	NEG:00773	0.018454
all_taxa	Topsy-Turvy	Negatome	NEG:00774	0.02513
all_taxa	Topsy-Turvy	Negatome	NEG:00775	0.499488
all_taxa	Topsy-Turvy	Negatome	NEG:00776	0.216336
all_taxa	Topsy-Turvy	Negatome	NEG:00777	0.302003
all_taxa	Topsy-Turvy	Negatome	NEG:00778	0.020243
all_taxa	Topsy-Turvy	Negatome	NEG:00781	0.111156
all_taxa	Topsy-Turvy	Negatome	NEG:00782	0.763061
all_taxa	Topsy-Turvy	Negatome	NEG:00783	0.066003
all_taxa	Topsy-Turvy	Negatome	NEG:00784	0.001134
all_taxa	Topsy-Turvy	Negatome	NEG:00804	0.392899
all_taxa	Topsy-Turvy	Negatome	NEG:00807	0.572857
all_taxa	Topsy-Turvy	Negatome	NEG:00808	0.413929
all_taxa	Topsy-Turvy	Negatome	NEG:00829	0.730495
all_taxa	Topsy-Turvy	Negatome	NEG:00843	0.725193
all_taxa	Topsy-Turvy	Negatome	NEG:00849	0.708554
all_taxa	Topsy-Turvy	Negatome	NEG:00850	0.0716
all_taxa	Topsy-Turvy	Negatome	NEG:00864	0.375947
all_taxa	Topsy-Turvy	Negatome	NEG:00865	0.802588
all_taxa	Topsy-Turvy	Negatome	NEG:00866	0.363602
all_taxa	Topsy-Turvy	Negatome	NEG:00867	0.579474
all_taxa	Topsy-Turvy	Negatome	NEG:00868	0.408478
all_taxa	Topsy-Turvy	Negatome	NEG:00869	0.148251
all_taxa	Topsy-Turvy	Negatome	NEG:00870	0.427536
all_taxa	Topsy-Turvy	Negatome	NEG:00871	0.077055
all_taxa	Topsy-Turvy	Negatome	NEG:00872	0.170329
all_taxa	Topsy-Turvy	Negatome	NEG:00873	0.186299
all_taxa	Topsy-Turvy	Negatome	NEG:00874	0.489235
all_taxa	Topsy-Turvy	Negatome	NEG:00875	0.541587
all_taxa	Topsy-Turvy	Negatome	NEG:00876	0.489734
all_taxa	Topsy-Turvy	Negatome	NEG:00877	0.401094
all_taxa	Topsy-Turvy	Negatome	NEG:00880	0.050637
all_taxa	Topsy-Turvy	Negatome	NEG:00881	0.598992
all_taxa	Topsy-Turvy	Negatome	NEG:00882	0.687253
all_taxa	Topsy-Turvy	Negatome	NEG:00883	0.13144
all_taxa	Topsy-Turvy	Negatome	NEG:00937	0.075806
all_taxa	Topsy-Turvy	Negatome	NEG:00938	0.044779
all_taxa	Topsy-Turvy	Negatome	NEG:00939	0.499274
all_taxa	Topsy-Turvy	Negatome	NEG:00940	1.5e-05
all_taxa	Topsy-Turvy	Negatome	NEG:00941	0.167304
all_taxa	Topsy-Turvy	Negatome	NEG:00942	0.077843
all_taxa	Topsy-Turvy	Negatome	NEG:00943	0.666189
all_taxa	Topsy-Turvy	Negatome	NEG:00944	0.084149
all_taxa	Topsy-Turvy	Negatome	NEG:00945	0.202048
all_taxa	Topsy-Turvy	Negatome	NEG:00946	0.856857
all_taxa	Topsy-Turvy	Negatome	NEG:00947	0.499761
all_taxa	Topsy-Turvy	Negatome	NEG:00948	0.499489
all_taxa	Topsy-Turvy	Negatome	NEG:00952	0.143728
all_taxa	Topsy-Turvy	Negatome	NEG:00953	0.249924
all_taxa	Topsy-Turvy	Negatome	NEG:00954	0.204348
all_taxa	Topsy-Turvy	Negatome	NEG:00955	0.499701
all_taxa	Topsy-Turvy	Negatome	NEG:00956	0.654524
all_taxa	Topsy-Turvy	Negatome	NEG:00999	0.111627
all_taxa	Topsy-Turvy	Negatome	NEG:01018	0.671129
all_taxa	Topsy-Turvy	Negatome	NEG:01019	0.424381
all_taxa	Topsy-Turvy	Negatome	NEG:01020	3.3e-05
all_taxa	Topsy-Turvy	Negatome	NEG:01021	0.395578
all_taxa	Topsy-Turvy	Negatome	NEG:01024	0.024981
all_taxa	Topsy-Turvy	Negatome	NEG:01026	0.17057
all_taxa	Topsy-Turvy	Negatome	NEG:01027	0.504741
all_taxa	Topsy-Turvy	Negatome	NEG:01032	0.039249
all_taxa	Topsy-Turvy	Negatome	NEG:01033	0.702033
all_taxa	Topsy-Turvy	Negatome	NEG:01051	0.399557
all_taxa	Topsy-Turvy	Negatome	NEG:01052	0.278618
all_taxa	Topsy-Turvy	Negatome	NEG:01053	0.125073
all_taxa	Topsy-Turvy	Negatome	NEG:01054	0.029656
all_taxa	Topsy-Turvy	Negatome	NEG:01055	0.073205
all_taxa	Topsy-Turvy	Negatome	NEG:01056	0.071844
all_taxa	Topsy-Turvy	Negatome	NEG:01057	0.379331
all_taxa	Topsy-Turvy	Negatome	NEG:01058	0.092162
all_taxa	Topsy-Turvy	Negatome	NEG:01059	0.166968
all_taxa	Topsy-Turvy	Negatome	NEG:01063	0.166772
all_taxa	Topsy-Turvy	Negatome	NEG:01064	0.11168
all_taxa	Topsy-Turvy	Negatome	NEG:01065	0.200152
all_taxa	Topsy-Turvy	Negatome	NEG:01066	0.042489
all_taxa	Topsy-Turvy	Negatome	NEG:01085	0.729105
all_taxa	Topsy-Turvy	Negatome	NEG:01099	0.620695
all_taxa	Topsy-Turvy	Negatome	NEG:01117	0.358735
all_taxa	Topsy-Turvy	Negatome	NEG:01118	0.653031
all_taxa	Topsy-Turvy	Negatome	NEG:01119	0.142332
all_taxa	Topsy-Turvy	Negatome	NEG:01126	0.858021
all_taxa	Topsy-Turvy	Negatome	NEG:01128	0.12555
all_taxa	Topsy-Turvy	Negatome	NEG:01147	0.197198
all_taxa	Topsy-Turvy	Negatome	NEG:01149	0.680073
all_taxa	Topsy-Turvy	Negatome	NEG:01150	0.577611
all_taxa	Topsy-Turvy	Negatome	NEG:01154	0.19247
all_taxa	Topsy-Turvy	Negatome	NEG:01232	0.269257
all_taxa	Topsy-Turvy	Negatome	NEG:01245	0.482818
all_taxa	Topsy-Turvy	Negatome	NEG:01246	0.609972
all_taxa	Topsy-Turvy	Negatome	NEG:01252	0.141295
all_taxa	Topsy-Turvy	Negatome	NEG:01255	0.043406
all_taxa	Topsy-Turvy	Negatome	NEG:01256	0.499681
all_taxa	Topsy-Turvy	Negatome	NEG:01257	3.8e-05
all_taxa	Topsy-Turvy	Negatome	NEG:01259	0.028386
all_taxa	Topsy-Turvy	Negatome	NEG:01260	0.111253
all_taxa	Topsy-Turvy	Negatome	NEG:01261	0.057041
all_taxa	Topsy-Turvy	Negatome	NEG:01262	0.129797
all_taxa	Topsy-Turvy	Negatome	NEG:01263	0.31717
all_taxa	Topsy-Turvy	Negatome	NEG:01264	0.499327
all_taxa	Topsy-Turvy	Negatome	NEG:01265	0.066973
all_taxa	Topsy-Turvy	Negatome	NEG:01268	0.499739
all_taxa	Topsy-Turvy	Negatome	NEG:01269	0.07182
all_taxa	Topsy-Turvy	Negatome	NEG:01270	0.122311
all_taxa	Topsy-Turvy	Negatome	NEG:01271	0.436178
all_taxa	Topsy-Turvy	Negatome	NEG:01272	0.061984
all_taxa	Topsy-Turvy	Negatome	NEG:01293	0.498382
all_taxa	Topsy-Turvy	Negatome	NEG:01302	0.718348
all_taxa	Topsy-Turvy	Negatome	NEG:01347	0.672662
all_taxa	Topsy-Turvy	Negatome	NEG:01375	0.251612
all_taxa	Topsy-Turvy	Negatome	NEG:01376	0.922532
all_taxa	Topsy-Turvy	Negatome	NEG:01377	0.166739
all_taxa	Topsy-Turvy	Negatome	NEG:01378	0.499227
all_taxa	Topsy-Turvy	Negatome	NEG:01379	0.499176
all_taxa	Topsy-Turvy	Negatome	NEG:01380	0.332265
all_taxa	Topsy-Turvy	Negatome	NEG:01381	0.499433
all_taxa	Topsy-Turvy	Negatome	NEG:01382	0.499539
all_taxa	Topsy-Turvy	Negatome	NEG:01383	0.499304
all_taxa	Topsy-Turvy	Negatome	NEG:01384	0.499339
all_taxa	Topsy-Turvy	Negatome	NEG:01385	0.498963
all_taxa	Topsy-Turvy	Negatome	NEG:01472	0.607489
all_taxa	Topsy-Turvy	Negatome	NEG:01489	0.466706
all_taxa	Topsy-Turvy	Negatome	NEG:01490	0.665577
all_taxa	Topsy-Turvy	Negatome	NEG:01491	0.601348
all_taxa	Topsy-Turvy	Negatome	NEG:01492	0.333369
all_taxa	Topsy-Turvy	Negatome	NEG:01493	3.7e-05
all_taxa	Topsy-Turvy	Negatome	NEG:01494	0.206203
all_taxa	Topsy-Turvy	Negatome	NEG:01495	0.499181
all_taxa	Topsy-Turvy	Negatome	NEG:01496	0.131005
all_taxa	Topsy-Turvy	Negatome	NEG:01497	0.239171
all_taxa	Topsy-Turvy	Negatome	NEG:01498	0.605535
all_taxa	Topsy-Turvy	Negatome	NEG:01517	0.667941
all_taxa	Topsy-Turvy	Negatome	NEG:01518	0.671443
all_taxa	Topsy-Turvy	Negatome	NEG:01536	0.50621
all_taxa	Topsy-Turvy	Negatome	NEG:01537	0.741831
all_taxa	Topsy-Turvy	Negatome	NEG:01554	0.069956
all_taxa	Topsy-Turvy	Negatome	NEG:01555	0.200809
all_taxa	Topsy-Turvy	Negatome	NEG:01556	0.333213
all_taxa	Topsy-Turvy	Negatome	NEG:01557	0.094278
all_taxa	Topsy-Turvy	Negatome	NEG:01558	0.202589
all_taxa	Topsy-Turvy	Negatome	NEG:01559	0.664285
all_taxa	Topsy-Turvy	Negatome	NEG:01560	0.696787
all_taxa	Topsy-Turvy	Negatome	NEG:01561	0.299984
all_taxa	Topsy-Turvy	Negatome	NEG:01564	0.179794
all_taxa	Topsy-Turvy	Negatome	NEG:01565	0.207897
all_taxa	Topsy-Turvy	Negatome	NEG:01566	0.499648
all_taxa	Topsy-Turvy	Negatome	NEG:01567	0.728052
all_taxa	Topsy-Turvy	Negatome	NEG:01637	0.144731
all_taxa	Topsy-Turvy	Negatome	NEG:01638	0.091306
all_taxa	Topsy-Turvy	Negatome	NEG:01639	0.499664
all_taxa	Topsy-Turvy	Negatome	NEG:01640	0.077058
all_taxa	Topsy-Turvy	Negatome	NEG:01641	0.074419
all_taxa	Topsy-Turvy	Negatome	NEG:01645	6e-06
all_taxa	Topsy-Turvy	Negatome	NEG:01647	0.125116
all_taxa	Topsy-Turvy	Negatome	NEG:01648	7.7e-05
all_taxa	Topsy-Turvy	Negatome	NEG:01661	0.067318
all_taxa	Topsy-Turvy	Negatome	NEG:01662	0.032895
all_taxa	Topsy-Turvy	Negatome	NEG:01663	0.023342
all_taxa	Topsy-Turvy	Negatome	NEG:01667	0.077429
all_taxa	Topsy-Turvy	Negatome	NEG:01668	0.808313
all_taxa	Topsy-Turvy	Negatome	NEG:01669	0.021626
all_taxa	Topsy-Turvy	Negatome	NEG:01701	0.166642
all_taxa	Topsy-Turvy	Negatome	NEG:01702	0.127695
all_taxa	Topsy-Turvy	Negatome	NEG:01703	0.04902
all_taxa	Topsy-Turvy	Negatome	NEG:01704	0.174474
all_taxa	Topsy-Turvy	Negatome	NEG:01705	0.027761
all_taxa	Topsy-Turvy	Negatome	NEG:01708	0.142912
all_taxa	Topsy-Turvy	Negatome	NEG:01709	0.079107
all_taxa	Topsy-Turvy	Negatome	NEG:01710	0.040342
all_taxa	Topsy-Turvy	Negatome	NEG:01711	0.021665
all_taxa	Topsy-Turvy	Negatome	NEG:01712	0.333204
all_taxa	Topsy-Turvy	Negatome	NEG:01713	0.044459
all_taxa	Topsy-Turvy	Negatome	NEG:01714	0.499442
all_taxa	Topsy-Turvy	Negatome	NEG:01715	0.037432
all_taxa	Topsy-Turvy	Negatome	NEG:01718	0.126617
all_taxa	Topsy-Turvy	Negatome	NEG:01719	0.2003
all_taxa	Topsy-Turvy	Negatome	NEG:01720	0.167844
all_taxa	Topsy-Turvy	Negatome	NEG:01721	0.02408
all_taxa	Topsy-Turvy	Negatome	NEG:01722	0.084213
all_taxa	Topsy-Turvy	Negatome	NEG:01744	0.499545
all_taxa	Topsy-Turvy	Negatome	NEG:01745	0.250841
all_taxa	Topsy-Turvy	Negatome	NEG:01746	0.340641
all_taxa	Topsy-Turvy	Negatome	NEG:01747	0.451915
all_taxa	Topsy-Turvy	Negatome	NEG:01748	0.499743
all_taxa	Topsy-Turvy	Negatome	NEG:01749	0.49962
all_taxa	Topsy-Turvy	Negatome	NEG:01750	0.354361
all_taxa	Topsy-Turvy	Negatome	NEG:01751	0.333452
all_taxa	Topsy-Turvy	Negatome	NEG:01752	0.665828
all_taxa	Topsy-Turvy	Negatome	NEG:01754	0.499413
all_taxa	Topsy-Turvy	Negatome	NEG:01755	0.058709
all_taxa	Topsy-Turvy	Negatome	NEG:01758	0.250008
all_taxa	Topsy-Turvy	Negatome	NEG:01759	0.100677
all_taxa	Topsy-Turvy	Negatome	NEG:01760	0.563336
all_taxa	Topsy-Turvy	Negatome	NEG:01761	0.029092
all_taxa	Topsy-Turvy	Negatome	NEG:01766	0.250364
all_taxa	Topsy-Turvy	Negatome	NEG:01767	0.126703
all_taxa	Topsy-Turvy	Negatome	NEG:01768	0.499675
all_taxa	Topsy-Turvy	Negatome	NEG:01769	0.1561
all_taxa	Topsy-Turvy	Negatome	NEG:01770	0.333253
all_taxa	Topsy-Turvy	Negatome	NEG:01771	0.499266
all_taxa	Topsy-Turvy	Negatome	NEG:01772	0.334193
all_taxa	Topsy-Turvy	Negatome	NEG:01807	0.044848
all_taxa	Topsy-Turvy	Negatome	NEG:01808	0.018383
all_taxa	Topsy-Turvy	Negatome	NEG:01813	0.074642
all_taxa	Topsy-Turvy	Negatome	NEG:01816	0.4998
all_taxa	Topsy-Turvy	Negatome	NEG:01828	0.203059
all_taxa	Topsy-Turvy	Negatome	NEG:01829	0.166757
all_taxa	Topsy-Turvy	Negatome	NEG:01833	0.499467
all_taxa	Topsy-Turvy	Negatome	NEG:01841	0.25003
all_taxa	Topsy-Turvy	Negatome	NEG:01843	0.07222
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:14168|GENE:18035	0.225511
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:140858|GENE:15182	0.803008
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:140858|GENE:433759	0.794863
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:5290|GENE:6016	0.093229
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:4547|GENE:5327	0.844455
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:682|GENE:7031	0.328948
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:143384|GENE:79047	0.499594
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:269275|GENE:4838	0.742157
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:2260|GENE:5228	0.204782
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:4137|GENE:9053	0.081997
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:3836|GENE:79991	0.562783
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:7010|GENE:7422	0.09943
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:100134934|GENE:3836	0.246551
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:50489|GENE:920	0.039302
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:2697|GENE:4313	0.186501
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:30835|GENE:920	0.074007
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:2017|GENE:5777	0.74138
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:1628|GENE:7057	0.019835
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:3487|GENE:652	0.76449
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:15139|GENE:1628	0.066693
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:43847|GENE:643394	0.249347
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:11668|GENE:12569	0.168049
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:1670|GENE:3106	0.498884
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:3077|GENE:7036	0.055827
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:18566|GENE:26040	0.008067
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:389|GENE:56924	0.204409
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:2597|GENE:4155	0.333184
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:1017|GENE:47	0.219741
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:55070|GENE:7323	0.733061
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:5347|GENE:8467	0.732944
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:34688|GENE:5740472	0.111959
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:32115|GENE:37277	0.421063
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:2896|GENE:558	0.271989
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:10461|GENE:2896	0.2784
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:105148|GENE:434246	0.026177
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:6119|GENE:79661	0.626358
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:6118|GENE:79661	0.781105
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:3075|GENE:721	0.019163
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:3726|GENE:90416	0.33299
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:12475|GENE:6898	0.499753
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:33319|GENE:40444	0.542291
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:39536|GENE:40444	0.383239
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:40444|GENE:41848	0.394789
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:20617|GENE:55869	0.062405
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:23410|GENE:3091	0.294922
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:20194|GENE:69745	3.5e-05
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:15511|GENE:8991	0.052736
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:801|GENE:8795	0.442699
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:21898|GENE:56048	0.113314
all_taxa	Topsy-Turvy	ProtNeg	PAIR2:GENE:10840|GENE:635	0.228307
